03:10:11.584 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 39990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@e66add]
03:10:11.587 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo4_GF_Servizio - Typ: 99, Node: 4, Slot: 999
03:10:11.589 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo4_GF_Servizio - value: 4 - Slot 999]
03:10:11.590 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 49990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@20984a]
03:10:11.593 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo6_GF_Servizio - Typ: 99, Node: 6, Slot: 999
03:10:11.594 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo6_GF_Servizio - value: 6 - Slot 999]
03:10:11.596 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 69990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@116477f]
03:10:11.599 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: TIMESTAMP_Nodo5_GF_Servizio - Typ: 99, Node: 5, Slot: 999
03:10:11.600 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: TIMESTAMP_Nodo5_GF_Servizio - value: 5 - Slot 999]
03:10:11.602 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 59990 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_TIMESTAMP@3fdb25]
03:10:11.626 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: IP_LAN = 192.168.1.105
03:10:11.629 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: NODE_INDEX = 133
03:10:11.631 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: REFRESH_DBSTRUCT_TIME = 600000
03:10:11.633 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: REFRESH_HEALTY_TIME = 60000
03:10:11.634 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: REFRESH_MONITOR_TIME = 500
03:10:11.638 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: REFRESH_SUBSCRIPTION_TIME = 120000
03:10:11.640 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: SECURE_SEND_TIMEOUT_TO_REMOVE_PACKET = 30000
03:10:11.644 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: SECURE_SEND_TIMEOUT_TO_REQUEUE = 5000
03:10:11.648 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: SEND_DELAY = 1500
03:10:11.654 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: SEND_MIN_DELAY = 100
03:10:11.656 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: SERVERPORT = 
03:10:11.657 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: service.pid = org.openhab.souliss
03:10:11.659 INFO  o.o.b.s.i.SoulissBinding[:83]- PARAMETER: USER_INDEX = 72
03:10:11.660 INFO  o.o.b.s.i.SoulissBinding[:323]- START
03:10:11.676 INFO  o.o.b.s.i.n.u.UDPServerThread[:45]- Start UDPServerThread - Server in ascolto sulla porta 56981
03:10:11.683 INFO  o.o.b.s.i.n.typicals.Monitor[:38]- Start MonitorThread
03:10:11.694 INFO  o.o.b.s.i.n.udp.SendDispatcher[:49]- Start SendDispatcherThread
03:10:11.699 INFO  o.o.b.s.i.n.t.RefreshSUBSCRIPTION[:34]- Start RefreshSUBSCRIPTIONThread
03:10:11.703 INFO  o.o.b.s.i.n.t.RefreshHEALTY[:37]- Start RefreshDBSTRUCTThread
03:10:11.706 INFO  o.o.c.s.AbstractActiveService[:169]- Souliss Refresh Service has been started
03:10:13.632 WARN  o.o.c.p.i.PersistenceManager[:396]- Failed to restore item states as persistence service 'myopenhab' can not be queried.
03:10:13.650 WARN  o.o.c.p.i.PersistenceManager[:396]- Failed to restore item states as persistence service 'myopenhab' can not be queried.
03:10:13.669 WARN  o.o.c.p.i.PersistenceManager[:396]- Failed to restore item states as persistence service 'myopenhab' can not be queried.
